id,WnvPresent
60005,0.8366666666666667
60006,0.7
60007,0.9
60008,0.7
60009,0.7
60010,0.7
60011,0.7
60012,0.7
60013,0.6366666666666667
60014,0.5
60015,0.5
60016,0.5
60017,0.5
60018,0.5
60019,0.5
60020,0.5
60021,0.7366666666666667
60022,0.7
60023,0.7
60024,0.7
60025,0.7
60026,0.7
60027,0.7
60028,0.7
60029,0.8366666666666667
60030,0.6
60031,0.7
60032,0.6
60033,0.6
60034,0.6
60035,0.6
60036,0.6
60037,0.9366666666666668
60038,0.7
60039,0.8
60040,0.7
60041,0.7
60042,0.7
60043,0.7
60044,0.7
60045,0.9366666666666668
60046,0.7
60047,0.8
60048,0.7
60049,0.7
60050,0.7
60051,0.7
60052,0.7
60053,0.9366666666666668
60054,0.7
60055,0.8
60056,0.7
60057,0.7
60058,0.7
60059,0.7
60060,0.7
60061,0.9366666666666668
60062,0.7
60063,0.8
60064,0.7
60065,0.7
60066,0.7
60067,0.7
60068,0.7
60069,0.7366666666666667
60070,0.6
60071,0.7
60072,0.6
60073,0.6
60074,0.6
60075,0.6
60076,0.6
60077,0.9366666666666668
60078,0.7
60079,0.8
60080,0.7
60081,0.7
60082,0.7
60083,0.7
60084,0.7
60085,0.7366666666666667
60086,0.7
60087,0.7
60088,0.7
60089,0.7
60090,0.7
60091,0.7
60092,0.7
60093,0.9366666666666668
60094,0.7
60095,0.8
60096,0.7
60097,0.7
60098,0.7
60099,0.7
60100,0.7
60101,0.8366666666666667
60102,0.6
60103,0.8
60104,0.6
60105,0.6
60106,0.6
60107,0.6
60108,0.6
60109,0.8366666666666667
60110,0.7
60111,0.9
60112,0.7
60113,0.7
60114,0.7
60115,0.7
60116,0.7
60117,0.9366666666666668
60118,0.7
60119,0.8
60120,0.7
60121,0.7
60122,0.7
60123,0.7
60124,0.7
60125,0.7366666666666667
60126,0.7
60127,0.8
60128,0.7
60129,0.7
60130,0.7
60131,0.7
60132,0.7
60133,0.5366666666666667
60134,0.5
60135,0.5
60136,0.5
60137,0.5
60138,0.5
60139,0.5
60140,0.5
60141,0.7366666666666667
60142,0.6
60143,0.7
60144,0.6
60145,0.6
60146,0.6
60147,0.6
60148,0.6
60149,0.5366666666666667
60150,0.5
60151,0.5
60152,0.5
60153,0.5
60154,0.5
60155,0.5
60156,0.5
60157,0.6366666666666667
60158,0.6
60159,0.6
60160,0.6
60161,0.6
60162,0.6
60163,0.6
60164,0.6
60165,0.8366666666666667
60166,0.6
60167,0.7
60168,0.6
60169,0.6
60170,0.6
60171,0.6
60172,0.6
60173,0.7366666666666667
60174,0.6
60175,0.7
60176,0.6
60177,0.6
60178,0.6
60179,0.6
60180,0.6
60181,0.9366666666666668
60182,0.7
60183,0.9
60184,0.7
60185,0.7
60186,0.7
60187,0.7
60188,0.7
60189,0.9366666666666668
60190,0.7
60191,0.8
60192,0.7
60193,0.7
60194,0.7
60195,0.7
60196,0.7
60197,0.8366666666666667
60198,0.6
60199,0.7
60200,0.6
60201,0.6
60202,0.6
60203,0.6
60204,0.6
60205,0.8366666666666667
60206,0.6
60207,0.7
60208,0.6
60209,0.6
60210,0.6
60211,0.6
60212,0.6
60213,0.8366666666666667
60214,0.6
60215,0.7
60216,0.6
60217,0.6
60218,0.6
60219,0.6
60220,0.6
60221,0.8366666666666667
60222,0.6
60223,0.7
60224,0.6
60225,0.6
60226,0.6
60227,0.6
60228,0.6
60229,0.9366666666666668
60230,0.7
60231,0.8
60232,0.7
60233,0.7
60234,0.7
60235,0.7
60236,0.7
60237,0.9366666666666668
60238,0.7
60239,0.8
60240,0.7
60241,0.7
60242,0.7
60243,0.7
60244,0.7
60245,0.7366666666666667
60246,0.6
60247,0.7
60248,0.6
60249,0.6
60250,0.6
60251,0.6
60252,0.6
60253,0.8366666666666667
60254,0.7
60255,0.8
60256,0.7
60257,0.7
60258,0.7
60259,0.7
60260,0.7
60261,0.8366666666666667
60262,0.6
60263,0.7
60264,0.6
60265,0.6
60266,0.6
60267,0.6
60268,0.6
60269,0.8366666666666667
60270,0.6
60271,0.7
60272,0.6
60273,0.6
60274,0.6
60275,0.6
60276,0.6
60277,0.8366666666666667
60278,0.6
60279,0.8
60280,0.6
60281,0.6
60282,0.6
60283,0.6
60284,0.6
60285,0.7366666666666667
60286,0.6
60287,0.7
60288,0.6
60289,0.6
60290,0.6
60291,0.6
60292,0.6
60293,0.8366666666666667
60294,0.6
60295,0.7
60296,0.6
60297,0.6
60298,0.6
60299,0.6
60300,0.6
60301,0.7366666666666667
60302,0.7
60303,0.7
60304,0.7
60305,0.7
60306,0.7
60307,0.7
60308,0.7
60309,0.6366666666666667
60310,0.6
60311,0.6
60312,0.6
60313,0.6
60314,0.6
60315,0.6
60316,0.6
60317,0.9366666666666668
60318,0.7
60319,0.8
60320,0.7
60321,0.7
60322,0.7
60323,0.7
60324,0.7
60325,0.9366666666666668
60326,0.7
60327,0.8
60328,0.7
60329,0.7
60330,0.7
60331,0.7
60332,0.7
60333,0.6366666666666667
60334,0.6
60335,0.6
60336,0.6
60337,0.6
60338,0.6
60339,0.6
60340,0.6
60341,0.9366666666666668
60342,0.7
60343,0.8
60344,0.7
60345,0.7
60346,0.7
60347,0.7
60348,0.7
60349,0.8366666666666667
60350,0.7
60351,0.9
60352,0.7
60353,0.7
60354,0.7
60355,0.7
60356,0.7
60357,0.8366666666666667
60358,0.7
60359,0.9
60360,0.7
60361,0.7
60362,0.7
60363,0.7
60364,0.7
60365,0.9366666666666668
60366,0.7
60367,0.8
60368,0.7
60369,0.7
60370,0.7
60371,0.7
60372,0.7
60373,0.9366666666666668
60374,0.7
60375,0.8
60376,0.7
60377,0.7
60378,0.7
60379,0.7
60380,0.7
60381,0.9366666666666668
60382,0.7
60383,0.8
60384,0.7
60385,0.7
60386,0.7
60387,0.7
60388,0.7
60389,0.7366666666666667
60390,0.7
60391,0.7
60392,0.7
60393,0.7
60394,0.7
60395,0.7
60396,0.7
60397,0.8366666666666667
60398,0.6
60399,0.7
60400,0.6
60401,0.6
60402,0.6
60403,0.6
60404,0.6
60405,0.7366666666666667
60406,0.7
60407,0.7
60408,0.7
60409,0.7
60410,0.7
60411,0.7
60412,0.7
60413,0.9366666666666668
60414,0.7
60415,0.8
60416,0.7
60417,0.7
60418,0.7
60419,0.7
60420,0.7
60421,0.7366666666666667
60422,0.6
60423,0.7
60424,0.6
60425,0.6
60426,0.6
60427,0.6
60428,0.6
60429,0.6366666666666667
60430,0.6
60431,0.6
60432,0.6
60433,0.6
60434,0.6
60435,0.6
60436,0.6
60437,0.8366666666666667
60438,0.6
60439,0.8
60440,0.6
60441,0.6
60442,0.6
60443,0.6
60444,0.6
60445,0.8366666666666667
60446,0.6
60447,0.7
60448,0.6
60449,0.6
60450,0.6
60451,0.6
60452,0.6
60453,0.8366666666666667
60454,0.6
60455,0.7
60456,0.6
60457,0.6
60458,0.6
60459,0.6
60460,0.6
60461,0.8366666666666667
60462,0.6
60463,0.8
60464,0.6
60465,0.6
60466,0.6
60467,0.6
60468,0.6
60469,0.8366666666666667
60470,0.6
60471,0.7
60472,0.6
60473,0.6
60474,0.6
60475,0.6
60476,0.6
60477,0.8366666666666667
60478,0.6
60479,0.7
60480,0.6
60481,0.6
60482,0.6
60483,0.6
60484,0.6
60485,0.9366666666666668
60486,0.7
60487,0.9
60488,0.7
60489,0.7
60490,0.7
60491,0.7
60492,0.7
60493,0.8366666666666667
60494,0.6
60495,0.7
60496,0.6
60497,0.6
60498,0.6
60499,0.6
60500,0.6
60501,0.9366666666666668
60502,0.7
60503,0.8
60504,0.7
60505,0.7
60506,0.7
60507,0.7
60508,0.7
60509,0.9366666666666668
60510,0.7
60511,0.8
60512,0.7
60513,0.7
60514,0.7
60515,0.7
60516,0.7
60517,0.7366666666666667
60518,0.7
60519,0.7
60520,0.7
60521,0.7
60522,0.7
60523,0.7
60524,0.7
60525,0.6366666666666667
60526,0.6
60527,0.6
60528,0.6
60529,0.6
60530,0.6
60531,0.6
60532,0.6
60533,0.7366666666666667
60534,0.6
60535,0.8
60536,0.6
60537,0.6
60538,0.6
60539,0.6
60540,0.6
60541,0.9366666666666668
60542,0.7
60543,0.9
60544,0.7
60545,0.7
60546,0.7
60547,0.7
60548,0.7
60549,0.9366666666666668
60550,0.7
60551,0.8
60552,0.7
60553,0.7
60554,0.7
60555,0.7
60556,0.7
60557,0.9366666666666668
60558,0.7
60559,0.8
60560,0.7
60561,0.7
60562,0.7
60563,0.7
60564,0.7
60565,0.8366666666666667
60566,0.6
60567,0.7
60568,0.6
60569,0.6
60570,0.6
60571,0.6
60572,0.6
60573,0.8366666666666667
60574,0.6
60575,0.7
60576,0.6
60577,0.6
60578,0.6
60579,0.6
60580,0.6
60581,0.9366666666666668
60582,0.7
60583,0.8
60584,0.7
60585,0.7
60586,0.7
60587,0.7
60588,0.7
60589,0.9366666666666668
60590,0.7
60591,0.8
60592,0.7
60593,0.7
60594,0.7
60595,0.7
60596,0.7
60597,0.9366666666666668
60598,0.7
60599,0.8
60600,0.7
60601,0.7
60602,0.7
60603,0.7
60604,0.7
60605,0.9366666666666668
60606,0.7
60607,0.8
60608,0.7
60609,0.7
60610,0.7
60611,0.7
60612,0.7
60613,0.8366666666666667
60614,0.6
60615,0.7
60616,0.6
60617,0.6
60618,0.6
60619,0.6
60620,0.6
60621,0.8366666666666667
60622,0.6
60623,0.7
60624,0.6
60625,0.6
60626,0.6
60627,0.6
60628,0.6
60629,0.8366666666666667
60630,0.6
60631,0.8
60632,0.6
60633,0.6
60634,0.6
60635,0.6
60636,0.6
60637,0.8366666666666667
60638,0.6
60639,0.7
60640,0.6
60641,0.6
60642,0.6
60643,0.6
60644,0.6
60645,0.8366666666666667
60646,0.6
60647,0.7
60648,0.6
60649,0.6
60650,0.6
60651,0.6
60652,0.6
60653,0.9366666666666668
60654,0.7
60655,0.9
60656,0.7
60657,0.7
60658,0.7
60659,0.7
60660,0.7
60661,0.9366666666666668
60662,0.7
60663,0.8
60664,0.7
60665,0.7
60666,0.7
60667,0.7
60668,0.7
60669,0.8366666666666667
60670,0.7
60671,0.9
60672,0.7
60673,0.7
60674,0.7
60675,0.7
60676,0.7
60677,0.7366666666666667
60678,0.7
60679,0.7
60680,0.7
60681,0.7
60682,0.7
60683,0.7
60684,0.7
60685,0.9366666666666668
60686,0.7
60687,0.8
60688,0.7
60689,0.7
60690,0.7
60691,0.7
60692,0.7
60693,0.9366666666666668
60694,0.7
60695,0.8
60696,0.7
60697,0.7
60698,0.7
60699,0.7
60700,0.7
60701,0.7366666666666667
60702,0.6
60703,0.7
60704,0.6
60705,0.6
60706,0.6
60707,0.6
60708,0.6
60709,0.7366666666666667
60710,0.7366666666666667
60711,0.7366666666666667
60712,0.7366666666666667
60713,0.7366666666666667
60714,0.7366666666666667
60715,0.7366666666666667
60716,0.7366666666666667
60717,0.7366666666666667
60718,0.6
60719,0.6
60720,0.6
60721,0.7
60722,0.7
60723,0.7
60724,0.7
60725,0.7
60726,0.5
60727,0.5
60728,0.5
60729,0.5
60730,0.5
60731,0.5
60732,0.8366666666666667
60733,0.7
60734,0.8
60735,0.6
60736,0.6
60737,0.6
60738,0.6
60739,0.6
60740,0.9366666666666668
60741,0.7
60742,0.8
60743,0.7
60744,0.7
60745,0.7
60746,0.7
60747,0.7
60748,0.9366666666666668
60749,0.7
60750,0.8
60751,0.7
60752,0.7
60753,0.7
60754,0.7
60755,0.7
60756,0.9366666666666668
60757,0.7
60758,0.8
60759,0.7
60760,0.7
60761,0.7
60762,0.7
60763,0.7
60764,0.8366666666666667
60765,0.6
60766,0.7
60767,0.6
60768,0.6
60769,0.6
60770,0.6
60771,0.6
60772,0.8366666666666667
60773,0.6
60774,0.7
60775,0.6
60776,0.6
60777,0.6
60778,0.6
60779,0.6
60780,0.8366666666666667
60781,0.6
60782,0.7
60783,0.6
60784,0.6
60785,0.6
60786,0.6
60787,0.6
60788,0.8366666666666667
60789,0.7
60790,0.9
60791,0.7
60792,0.7
60793,0.7
60794,0.7
60795,0.7
60796,0.7366666666666667
60797,0.7
60798,0.7
60799,0.7
60800,0.7
60801,0.7
60802,0.7
60803,0.7
60804,0.7366666666666667
60805,0.7
60806,0.7
60807,0.7
60808,0.7
60809,0.7
60810,0.7
60811,0.7
60812,0.7366666666666667
60813,0.7
60814,0.7
60815,0.7
60816,0.7
60817,0.7
60818,0.7
60819,0.7
60820,0.7366666666666667
60821,0.6
60822,0.7
60823,0.6
60824,0.6
60825,0.6
60826,0.6
60827,0.6
60828,0.7366666666666667
60829,0.7
60830,0.8
60831,0.7
60832,0.7
60833,0.7
60834,0.7
60835,0.7
60836,0.9366666666666668
60837,0.7
60838,0.9
60839,0.7
60840,0.7
60841,0.7
60842,0.7
60843,0.7
60844,0.9366666666666668
60845,0.7
60846,0.8
60847,0.7
60848,0.7
60849,0.7
60850,0.7
60851,0.7
60852,0.9366666666666668
60853,0.7
60854,0.8
60855,0.7
60856,0.7
60857,0.7
60858,0.7
60859,0.7
60860,0.9366666666666668
60861,0.7
60862,0.8
60863,0.7
60864,0.7
60865,0.7
60866,0.7
60867,0.7
60868,0.6366666666666667
60869,0.6
60870,0.6
60871,0.6
60872,0.6
60873,0.6
60874,0.6
60875,0.6
60876,0.8366666666666667
60877,0.7
60878,0.9
60879,0.7
60880,0.7
60881,0.7
60882,0.7
60883,0.7
60884,0.7366666666666667
60885,0.7
60886,0.7
60887,0.7
60888,0.7
60889,0.7
60890,0.7
60891,0.7
60892,0.9366666666666668
60893,0.7
60894,0.8
60895,0.7
60896,0.7
60897,0.7
60898,0.7
60899,0.7
60900,0.9366666666666668
60901,0.7
60902,0.8
60903,0.7
60904,0.7
60905,0.7
60906,0.7
60907,0.7
60908,0.7366666666666667
60909,0.7
60910,0.8
60911,0.7
60912,0.7
60913,0.7
60914,0.7
60915,0.7
60916,0.8366666666666667
60917,0.7
60918,0.8
60919,0.7
60920,0.7
60921,0.7
60922,0.7
60923,0.7
60924,0.7866666666666667
60925,0.65
60926,0.65
60927,0.65
60928,0.65
60929,0.65
60930,0.65
60931,0.65
60932,0.8366666666666667
60933,0.7
60934,0.7
60935,0.7
60936,0.7
60937,0.7
60938,0.7
60939,0.7
60940,0.9366666666666668
60941,0.7
60942,0.8
60943,0.7
60944,0.7
60945,0.7
60946,0.7
60947,0.7
60948,0.5366666666666667
60949,0.5
60950,0.5
60951,0.5
60952,0.5
60953,0.5
60954,0.5
60955,0.5
60956,0.9366666666666668
60957,0.7
60958,0.8
60959,0.7
60960,0.7
60961,0.7
60962,0.7
60963,0.7
60964,0.8366666666666667
60965,0.6
60966,0.7
60967,0.6
60968,0.6
60969,0.6
60970,0.6
60971,0.6
60972,0.7366666666666667
60973,0.7
60974,0.7
60975,0.7
60976,0.7
60977,0.7
60978,0.7
60979,0.7
60980,0.9366666666666668
60981,0.7
60982,0.8
60983,0.7
60984,0.7
60985,0.7
60986,0.7
60987,0.7
60988,0.9366666666666668
60989,0.7
60990,0.8
60991,0.7
60992,0.7
60993,0.7
60994,0.7
60995,0.7
60996,0.2206896551724138
60997,0.2
60998,0.3
60999,0.2
61000,0.2
61001,0.2
61002,0.2
61003,0.2
61004,0.32068965517241377
61005,0.3
61006,0.4
61007,0.3
61008,0.3
61009,0.3
61010,0.3
61011,0.3
61012,0.2206896551724138
61013,0.2
61014,0.3
61015,0.2
61016,0.2
61017,0.2
61018,0.2
61019,0.2
61020,0.2206896551724138
61021,0.2
61022,0.1
61023,0.2
61024,0.2
61025,0.2
61026,0.2
61027,0.2
61028,0.12068965517241378
61029,0.1
61030,0.2
61031,0.1
61032,0.1
61033,0.1
61034,0.1
61035,0.1
61036,0.12068965517241378
61037,0.1
61038,0.2
61039,0.1
61040,0.1
61041,0.1
61042,0.1
61043,0.1
61044,0.12068965517241378
61045,0.1
61046,0.2
61047,0.1
61048,0.1
61049,0.1
61050,0.1
61051,0.1
61052,0.2206896551724138
61053,0.2
61054,0.2
61055,0.2
61056,0.2
61057,0.2
61058,0.2
61059,0.2
61060,0.12068965517241378
61061,0.1
61062,0.1
61063,0.1
61064,0.1
61065,0.1
61066,0.1
61067,0.1
61068,0.2206896551724138
61069,0.2
61070,0.2
61071,0.2
61072,0.2
61073,0.2
61074,0.2
61075,0.2
61076,0.2206896551724138
61077,0.2
61078,0.3
61079,0.2
61080,0.2
61081,0.2
61082,0.2
61083,0.2
61084,0.2206896551724138
61085,0.2
61086,0.1
61087,0.2
61088,0.2
61089,0.2
61090,0.2
61091,0.2
61092,0.2206896551724138
61093,0.2
61094,0.2
61095,0.2
61096,0.2
61097,0.2
61098,0.2
61099,0.2
61100,0.12068965517241378
61101,0.1
61102,0.1
61103,0.1
61104,0.1
61105,0.1
61106,0.1
61107,0.1
61108,0.2206896551724138
61109,0.2
61110,0.3
61111,0.2
61112,0.2
61113,0.2
61114,0.2
61115,0.2
61116,0.2206896551724138
61117,0.2
61118,0.3
61119,0.2
61120,0.2
61121,0.2
61122,0.2
61123,0.2
61124,0.32068965517241377
61125,0.3
61126,0.4
61127,0.3
61128,0.3
61129,0.3
61130,0.3
61131,0.3
61132,0.12068965517241378
61133,0.1
61134,0.2
61135,0.1
61136,0.1
61137,0.1
61138,0.1
61139,0.1
61140,0.2206896551724138
61141,0.2
61142,0.3
61143,0.2
61144,0.2
61145,0.2
61146,0.2
61147,0.2
61148,0.2206896551724138
61149,0.2
61150,0.3
61151,0.2
61152,0.2
61153,0.2
61154,0.2
61155,0.2
61156,0.2206896551724138
61157,0.2
61158,0.3
61159,0.2
61160,0.2
61161,0.2
61162,0.2
61163,0.2
61164,0.2206896551724138
61165,0.2
61166,0.2
61167,0.2
61168,0.2
61169,0.2
61170,0.2
61171,0.2
61172,0.2206896551724138
61173,0.2
61174,0.3
61175,0.2
61176,0.2
61177,0.2
61178,0.2
61179,0.2
61180,0.2206896551724138
61181,0.2
61182,0.2
61183,0.2
61184,0.2
61185,0.2
61186,0.2
61187,0.2
61188,0.2206896551724138
61189,0.2
61190,0.3
61191,0.2
61192,0.2
61193,0.2
61194,0.2
61195,0.2
61196,0.12068965517241378
61197,0.1
61198,0.1
61199,0.1
61200,0.1
61201,0.1
61202,0.1
61203,0.1
61204,0.12068965517241378
61205,0.1
61206,0.2
61207,0.1
61208,0.1
61209,0.1
61210,0.1
61211,0.1
61212,0.12068965517241378
61213,0.1
61214,0.1
61215,0.1
61216,0.1
61217,0.1
61218,0.1
61219,0.1
61220,0.12068965517241378
61221,0.1
61222,0.1
61223,0.1
61224,0.1
61225,0.1
61226,0.1
61227,0.1
61228,0.12068965517241378
61229,0.1
61230,0.2
61231,0.1
61232,0.1
61233,0.1
61234,0.1
61235,0.1
61236,0.32068965517241377
61237,0.3
61238,0.4
61239,0.3
61240,0.3
61241,0.3
61242,0.3
61243,0.3
61244,0.32068965517241377
61245,0.3
61246,0.4
61247,0.3
61248,0.3
61249,0.3
61250,0.3
61251,0.3
61252,0.12068965517241378
61253,0.1
61254,0.1
61255,0.1
61256,0.1
61257,0.1
61258,0.1
61259,0.1
61260,0.2206896551724138
61261,0.2
61262,0.2
61263,0.2
61264,0.2
61265,0.2
61266,0.2
61267,0.2
61268,0.2206896551724138
61269,0.2
61270,0.2
61271,0.2
61272,0.2
61273,0.2
61274,0.2
61275,0.2
61276,0.12068965517241378
61277,0.1
61278,0.1
61279,0.1
61280,0.1
61281,0.1
61282,0.1
61283,0.1
61284,0.32068965517241377
61285,0.3
61286,0.3
61287,0.3
61288,0.3
61289,0.3
61290,0.3
61291,0.3
61292,0.2206896551724138
61293,0.2
61294,0.3
61295,0.2
61296,0.2
61297,0.2
61298,0.2
61299,0.2
61300,0.2206896551724138
61301,0.2
61302,0.3
61303,0.2
61304,0.2
61305,0.2
61306,0.2
61307,0.2
61308,0.2206896551724138
61309,0.2
61310,0.3
61311,0.2
61312,0.2
61313,0.2
61314,0.2
61315,0.2
61316,0.2206896551724138
61317,0.2
61318,0.2
61319,0.2
61320,0.2
61321,0.2
61322,0.2
61323,0.2
61324,0.12068965517241378
61325,0.1
61326,0.1
61327,0.1
61328,0.1
61329,0.1
61330,0.1
61331,0.1
61332,0.2206896551724138
61333,0.2
61334,0.3
61335,0.2
61336,0.2
61337,0.2
61338,0.2
61339,0.2
61340,0.2206896551724138
61341,0.2
61342,0.2
61343,0.2
61344,0.2
61345,0.2
61346,0.2
61347,0.2
61348,0.32068965517241377
61349,0.3
61350,0.4
61351,0.3
61352,0.3
61353,0.3
61354,0.3
61355,0.3
61356,0.2206896551724138
61357,0.2
61358,0.3
61359,0.2
61360,0.2
61361,0.2
61362,0.2
61363,0.2
61364,0.2206896551724138
61365,0.2
61366,0.3
61367,0.2
61368,0.2
61369,0.2
61370,0.2
61371,0.2
61372,0.32068965517241377
61373,0.3
61374,0.4
61375,0.3
61376,0.3
61377,0.3
61378,0.3
61379,0.3
61380,0.2206896551724138
61381,0.2
61382,0.3
61383,0.2
61384,0.2
61385,0.2
61386,0.2
61387,0.2
61388,0.12068965517241378
61389,0.1
61390,0.2
61391,0.1
61392,0.1
61393,0.1
61394,0.1
61395,0.1
61396,0.2206896551724138
61397,0.2
61398,0.3
61399,0.2
61400,0.2
61401,0.2
61402,0.2
61403,0.2
61404,0.2206896551724138
61405,0.2
61406,0.3
61407,0.2
61408,0.2
61409,0.2
61410,0.2
61411,0.2
61412,0.12068965517241378
61413,0.1
61414,0.1
61415,0.1
61416,0.1
61417,0.1
61418,0.1
61419,0.1
61420,0.12068965517241378
61421,0.1
61422,0.1
61423,0.1
61424,0.1
61425,0.1
61426,0.1
61427,0.1
61428,0.2206896551724138
61429,0.2
61430,0.3
61431,0.2
61432,0.2
61433,0.2
61434,0.2
61435,0.2
61436,0.12068965517241378
61437,0.1
61438,0.2
61439,0.1
61440,0.1
61441,0.1
61442,0.1
61443,0.1
61444,0.12068965517241378
61445,0.1
61446,0.1
61447,0.1
61448,0.1
61449,0.1
61450,0.1
61451,0.1
61452,0.2206896551724138
61453,0.2
61454,0.2
61455,0.2
61456,0.2
61457,0.2
61458,0.2
61459,0.2
61460,0.32068965517241377
61461,0.3
61462,0.3
61463,0.3
61464,0.3
61465,0.3
61466,0.3
61467,0.3
61468,0.32068965517241377
61469,0.3
61470,0.4
61471,0.3
61472,0.3
61473,0.3
61474,0.3
61475,0.3
61476,0.32068965517241377
61477,0.3
61478,0.4
61479,0.3
61480,0.3
61481,0.3
61482,0.3
61483,0.3
61484,0.2206896551724138
61485,0.2
61486,0.1
61487,0.2
61488,0.2
61489,0.2
61490,0.2
61491,0.2
61492,0.2206896551724138
61493,0.2
61494,0.3
61495,0.2
61496,0.2
61497,0.2
61498,0.2
61499,0.2
61500,0.12068965517241378
61501,0.1
61502,0.1
61503,0.1
61504,0.1
61505,0.1
61506,0.1
61507,0.1
61508,0.2206896551724138
61509,0.2
61510,0.3
61511,0.2
61512,0.2
61513,0.2
61514,0.2
61515,0.2
61516,0.12068965517241378
61517,0.1
61518,0.1
61519,0.1
61520,0.1
61521,0.1
61522,0.1
61523,0.1
61524,0.32068965517241377
61525,0.3
61526,0.4
61527,0.3
61528,0.3
61529,0.3
61530,0.3
61531,0.3
61532,0.32068965517241377
61533,0.3
61534,0.4
61535,0.3
61536,0.3
61537,0.3
61538,0.3
61539,0.3
61540,0.2206896551724138
61541,0.2
61542,0.2
61543,0.2
61544,0.2
61545,0.2
61546,0.2
61547,0.2
61548,0.2206896551724138
61549,0.2
61550,0.2
61551,0.2
61552,0.2
61553,0.2
61554,0.2
61555,0.2
61556,0.12068965517241378
61557,0.1
61558,0.2
61559,0.1
61560,0.1
61561,0.1
61562,0.1
61563,0.1
61564,0.32068965517241377
61565,0.3
61566,0.3
61567,0.3
61568,0.3
61569,0.3
61570,0.3
61571,0.3
61572,0.2206896551724138
61573,0.2
61574,0.3
61575,0.2
61576,0.2
61577,0.2
61578,0.2
61579,0.2
61580,0.2206896551724138
61581,0.2
61582,0.3
61583,0.2
61584,0.2
61585,0.2
61586,0.2
61587,0.2
61588,0.32068965517241377
61589,0.3
61590,0.3
61591,0.3
61592,0.3
61593,0.3
61594,0.3
61595,0.3
61596,0.12068965517241378
61597,0.1
61598,0.2
61599,0.1
61600,0.1
61601,0.1
61602,0.1
61603,0.1
61604,0.2206896551724138
61605,0.2
61606,0.2
61607,0.2
61608,0.2
61609,0.2
61610,0.2
61611,0.2
61612,0.2206896551724138
61613,0.2
61614,0.3
61615,0.2
61616,0.2
61617,0.2
61618,0.2
61619,0.2
61620,0.2206896551724138
61621,0.2
61622,0.2
61623,0.2
61624,0.2
61625,0.2
61626,0.2
61627,0.2
61628,0.12068965517241378
61629,0.1
61630,0.2
61631,0.1
61632,0.1
61633,0.1
61634,0.1
61635,0.1
61636,0.12068965517241378
61637,0.1
61638,0.2
61639,0.1
61640,0.1
61641,0.1
61642,0.1
61643,0.1
61644,0.2206896551724138
61645,0.2
61646,0.3
61647,0.2
61648,0.2
61649,0.2
61650,0.2
61651,0.2
61652,0.2206896551724138
61653,0.2
61654,0.3
61655,0.2
61656,0.2
61657,0.2
61658,0.2
61659,0.2
61660,0.12068965517241378
61661,0.1
61662,0.1
61663,0.1
61664,0.1
61665,0.1
61666,0.1
61667,0.1
61668,0.32068965517241377
61669,0.3
61670,0.2
61671,0.3
61672,0.3
61673,0.3
61674,0.3
61675,0.3
61676,0.12068965517241378
61677,0.1
61678,0.2
61679,0.1
61680,0.1
61681,0.1
61682,0.1
61683,0.1
61684,0.12068965517241378
61685,0.1
61686,0.1
61687,0.1
61688,0.1
61689,0.1
61690,0.1
61691,0.1
61692,0.12068965517241378
61693,0.1
61694,0.2
61695,0.1
61696,0.1
61697,0.1
61698,0.1
61699,0.1
61700,0.12068965517241378
61701,0.1
61702,0.2
61703,0.1
61704,0.1
61705,0.1
61706,0.1
61707,0.1
61708,0.12068965517241378
61709,0.1
61710,0.1
61711,0.1
61712,0.1
61713,0.1
61714,0.1
61715,0.1
61716,0.2206896551724138
61717,0.2
61718,0.2
61719,0.2
61720,0.2
61721,0.2
61722,0.2
61723,0.2
61724,0.12068965517241378
61725,0.1
61726,0.1
61727,0.1
61728,0.1
61729,0.1
61730,0.1
61731,0.1
61732,0.12068965517241378
61733,0.1
61734,0.1
61735,0.1
61736,0.1
61737,0.1
61738,0.1
61739,0.1
61740,0.12068965517241378
61741,0.1
61742,0.2
61743,0.1
61744,0.1
61745,0.1
61746,0.1
61747,0.1
61748,0.2206896551724138
61749,0.2
61750,0.3
61751,0.2
61752,0.2
61753,0.2
61754,0.2
61755,0.2
61756,0.2206896551724138
61757,0.2
61758,0.3
61759,0.2
61760,0.2
61761,0.2
61762,0.2
61763,0.2
61764,0.12068965517241378
61765,0.1
61766,0.1
61767,0.1
61768,0.1
61769,0.1
61770,0.1
61771,0.1
61772,0.12068965517241378
61773,0.1
61774,0.2
61775,0.1
61776,0.1
61777,0.1
61778,0.1
61779,0.1
61780,0.2206896551724138
61781,0.2
61782,0.3
61783,0.2
61784,0.2
61785,0.2
61786,0.2
61787,0.2
61788,0.12068965517241378
61789,0.1
61790,0.1
61791,0.1
61792,0.1
61793,0.1
61794,0.1
61795,0.1
61796,0.12068965517241378
61797,0.1
61798,0.1
61799,0.1
61800,0.1
61801,0.1
61802,0.1
61803,0.1
61804,0.2206896551724138
61805,0.2
61806,0.2
61807,0.2
61808,0.2
61809,0.2
61810,0.2
61811,0.2
61812,0.2206896551724138
61813,0.2
61814,0.2
61815,0.2
61816,0.2
61817,0.2
61818,0.2
61819,0.2
61820,0.12068965517241378
61821,0.1
61822,0.2
61823,0.1
61824,0.1
61825,0.1
61826,0.1
61827,0.1
61828,0.12068965517241378
61829,0.1
61830,0.2
61831,0.1
61832,0.1
61833,0.1
61834,0.1
