id,saleprice
17,212653.63236350162
1022,245222.99315663977
925,108455.87752071483
438,278314.35833204817
1270,155092.09826923753
1272,134134.46784922516
215,134779.40560359327
266,228673.8648696297
2402,269516.72866167384
1250,115348.65907138935
1984,94488.72777658462
1279,148634.18326092346
377,254075.0329644773
1252,116188.90038837565
2156,273679.393397092
499,328344.7407253678
1374,134029.70506556492
2898,239025.6918919774
401,104606.42216916
2721,157871.9817265499
2078,231863.14714822668
2589,125797.31102590097
1946,259464.36132850935
1334,113574.27275339476
2781,226267.63996415932
431,425537.43724145123
576,207787.64944267482
1474,206305.06923098228
2254,133772.01697861776
2155,307719.16978167737
885,103816.43304476273
643,137931.6240325907
1944,146154.29737038643
480,189100.94099570275
2845,109807.07733279813
2387,293513.4212417038
2407,208899.09660966686
2527,171370.70593606296
2514,126363.19989657542
629,155337.1748403113
80,207824.34006318735
1876,137931.57667371831
1546,103593.64963381184
2518,165581.11397303623
2347,151181.6467655676
783,205313.05894936802
1322,101165.37480645826
194,86740.77215673526
1770,291856.464675004
2143,141824.22385346686
1229,225585.91364722478
511,292082.47464482486
46,227072.110197542
1348,174565.12662525845
2465,177510.28561753518
387,238437.27722634198
873,223140.37866479845
1918,97694.30063964901
2764,242068.57118927874
2184,114915.62543626981
934,150674.55150603334
1920,121296.37404357985
2631,149349.1279092065
1768,615098.079257515
2040,123555.4534704073
1749,218101.43983560224
834,236263.8948424245
1457,237736.53807076486
79,118847.15876569993
2302,108912.56170516499
1817,149472.48335448685
2755,244435.87254604013
359,191047.96706808795
2059,102746.21572040298
2092,246854.68124662183
2516,242630.29541486487
150,104709.45282311921
1656,162504.69396499687
83,80484.1892892971
2411,200768.29183652368
795,85224.39699029499
2312,238227.112087313
2917,108369.16284635874
1624,171156.75844832583
2215,297963.9430627201
1211,137642.7900477292
1485,138487.6805463375
1024,181002.93092627497
570,203131.9597810536
2874,132472.39468509072
700,167168.04854510815
2756,208740.3190792682
2022,182514.982475782
583,235470.58309639472
2392,348697.70056833804
2424,183817.4004180828
212,99710.62139744574
736,116635.93632320897
1610,180599.18964080236
890,119093.41216509255
467,168161.0581079201
578,239736.62486897106
1747,190465.2794920999
1149,173023.92233367523
2758,254855.09209442118
857,120731.83086178871
2219,297362.3920916158
733,109552.65442835125
2909,115750.0560994199
1798,246104.12444207515
235,157774.54503240262
2366,127923.79682997028
1027,134978.32778633415
1195,126952.71065808614
1303,58873.582376992956
148,185798.81601673437
608,150175.78514089948
2515,185232.86003859347
821,281326.5622799806
2500,274924.32480485266
745,99453.99188307418
741,107810.04432642733
1611,160175.15227896228
2532,124115.79794640765
1081,226166.6770066665
1692,424134.5730290112
2520,187303.06176701686
276,75749.51703428417
1992,126769.58608529766
663,97172.50142992056
418,124803.52319765401
1733,194950.57217532193
2359,143648.60077098486
253,202248.8388218927
1518,190019.17591173953
2035,128184.5412030982
2919,75902.62791040938
1540,236534.1031598211
2120,148402.76704650783
1674,169146.36113867295
256,138305.5560408678
2361,103531.83035840427
978,99143.55386339448
2280,133036.08648255593
2095,225759.30787814633
1709,310982.1434370314
2801,238805.88966370674
1246,128866.65741689452
2373,97556.28461251371
1055,280506.2693869045
2017,119065.9040620824
1099,286613.5373023335
1344,61603.92762822963
835,198643.33149134764
1117,214547.02066123846
2043,81947.58317233279
2085,114352.05387340441
410,148755.62385819538
2650,89730.31098427704
2867,168325.3217854988
1668,110776.35523400045
1161,150396.94017511662
2122,182066.5461565
2539,133749.67538702907
1047,136924.57441459372
1445,119541.08823234201
541,128669.18490722027
569,236543.40748266765
1276,126673.28357647278
918,143564.1779130891
326,160972.60061137762
1936,124087.1380987181
895,83245.54606007974
257,148092.88815514845
1241,167776.24716975034
1545,109441.02376809072
1189,182754.6652829821
270,130805.67301052873
2066,221567.15037934386
693,109135.05674537862
1259,137545.04081625413
2916,138055.54118278885
2321,294312.51019974676
1977,80940.16424940346
1895,151411.4321440555
1240,162332.21006632614
85,154599.75606295717
1823,120229.67656973706
825,306522.6826013293
110,233561.05266222832
697,121399.08997516781
2297,106231.42546057169
1231,129306.23595483504
1355,140005.14007751876
968,376480.0524597305
584,218085.43411180165
1315,104883.05624148234
1606,129457.4392340756
206,96117.00003932975
1685,364919.6071607937
2016,119671.09579896714
869,200920.9683218388
2135,121526.51571533282
2346,178799.58698683258
2430,228513.21506065506
2198,94546.73364989649
2652,110964.85661249358
27,114014.96468453723
241,176283.9118709689
906,104508.3287689946
1506,118646.28090733194
2098,351961.44754899945
1435,206531.95587919437
2213,95050.64113221347
1274,143045.7549716284
743,50266.62553492643
1737,207873.37324893288
2797,278089.1736340028
2185,26363.603761414473
58,197321.88073086453
830,206929.03525267582
808,110910.93823302025
680,165537.65267864152
1153,115325.06956667641
1291,122737.62262272934
1818,120883.40862297834
2161,169927.1016969498
1883,100766.93954181465
350,354279.8733885989
2473,139032.31057034555
295,209814.20594369454
293,193508.75869848861
859,133628.12460304957
288,96695.38192905
1578,162490.43377450726
102,200565.3719680431
2831,164753.3774829297
1030,155784.41147905504
2551,138926.55508561875
1286,144248.90031439214
958,317251.3599100033
776,126742.04019280814
72,222801.425891294
2263,246642.64682282374
1866,151160.0220274575
2876,62046.45153027529
2146,256004.77461986875
103,164149.42875611107
1500,129449.40394806245
492,205273.37257875304
167,145637.0767814564
2597,121009.63983725727
2685,106224.71922346647
1035,136796.37139895133
1220,54519.62029880858
2602,162833.83990156348
2159,212245.40826716716
695,164919.74446328424
1109,258044.6563562979
640,168493.98057811655
1652,140754.14131428214
2090,196123.53852106156
1188,170749.8058938689
2345,218959.03149984547
1059,383286.81437835953
2751,229133.1082219938
128,231116.63388140916
1523,198021.26777145834
2925,167485.20380087945
2145,316945.5841688614
1121,231470.6996384481
566,298163.81251324184
565,221407.49106549122
1331,140786.3961335823
2928,122233.07973700158
156,142102.37297277545
797,155496.0288531649
327,99720.96351431921
2859,153377.13228107087
1453,107936.60808263705
1762,332717.644609059
1868,187381.3146009829
1760,177716.7925921303
1113,261123.46676418302
1812,194001.40916775318
117,164279.27735270336
1142,200406.04247498914
2342,398943.7517912782
927,146597.90969429893
2478,182374.61091649806
655,94107.97320491394
2064,117139.90425503666
369,249880.25324026175
2239,120219.94972654649
2732,197884.68655566493
1653,146418.027856577
959,200920.97405739262
2395,322314.39429963054
1412,111659.21756927334
271,251079.65748678258
1484,139559.82846044737
1497,159740.75684437927
552,152963.49956740788
2,95834.935858076
1855,319922.8191696469
4,303538.1133383989
2292,148142.1648824914
134,128635.43033379303
646,100723.27082198783
42,322369.5861847851
532,233656.66113815154
713,107215.91568721429
2561,141575.56470307696
2360,137459.3760392044
1333,122394.4102305616
1407,234456.12114660518
2892,296372.63067910995
574,236784.57781547736
1227,165311.62183821242
2591,254929.4148101888
1476,222493.03412311283
1125,261008.2357124419
1446,122890.80785852481
408,121547.69805675908
1101,275119.85124194354
2251,204888.54865082467
373,179126.3493754876
2554,132246.15280159717
2382,259513.2806671672
1985,81608.45861137188
519,240660.06687218405
1093,194926.1606587965
864,258367.11985961508
2889,147722.10460737706
2308,180255.11854031822
986,167886.9411702
1302,136214.13429178647
585,162735.6737992115
2708,141390.35822251404
147,120001.93288791148
1441,232702.15563300205
383,188002.30451426154
285,160761.14425071757
181,99287.17608452246
358,142220.1782196529
780,160252.85880550396
258,204578.78974380152
1865,210952.241180937
692,117364.21112403233
2902,313162.8168227907
508,266475.73255201045
2638,146490.10503461497
36,153400.09756005916
611,149205.37854294246
2281,146201.33174119738
1678,125052.01893663651
1696,484873.58640570345
1557,59040.58897389651
2180,171566.2350215435
1726,231545.3720736739
951,144369.6071131582
267,221419.99264173716
2706,135392.81263643422
2221,214638.7130031062
1357,167354.85880152366
2901,316243.94836200326
347,195388.7207806379
2164,186107.9014660623
1586,309073.4267772866
360,154938.16288550844
1769,240056.4659592835
2617,126797.38557208724
1879,159676.88910744723
991,209591.21249319956
1535,107670.93739386294
1191,155616.57701378266
1579,195609.98088621392
1882,140752.87356977438
1510,129888.79428001685
2196,186475.10111418285
1845,183576.14644595835
2336,364316.3457515298
942,90180.8186135611
861,126948.28696718297
2555,117156.17058444684
1392,151346.98665528686
2099,269252.46689341
1543,129728.60794899095
948,271556.4846570933
1239,159095.73484535815
22,183096.36183263405
2796,260175.69779330326
2747,188295.72816365823
92,286305.3963525279
210,160052.7494128142
1858,208652.56436528135
2228,166282.71992763085
447,222666.87973855945
827,256272.9223118507
1649,224473.01783427852
682,136207.02311815324
2698,94965.57869599372
494,180051.8095357218
214,103171.5436384939
2441,233594.99266802857
2679,88789.27960699555
1336,108199.65808547859
465,177679.16343469327
1524,140970.7057602288
2543,113339.21336983399
631,129731.49219224196
2452,308124.19559150777
228,150547.46414029397
126,159949.61731427713
1092,229331.69765171732
1122,201667.91139335246
932,198713.60608319775
1980,90393.61252334305
2171,107825.42066413231
551,160534.0065642012
2768,160608.9556848962
2056,102591.43020627907
1159,362170.1812555606
2645,136787.15069873387
1174,182742.13386541733
2266,211831.21101874713
2462,381584.6428330631
1219,146972.58951947198
2922,171765.5839343359
118,136619.44883489597
474,184607.7291349758
2576,144070.74051867367
872,288328.88033516007
1077,233870.8605658302
1536,121131.27531387703
1150,123439.46083137214
2341,292708.81761186535
1931,146116.98613976716
2785,124062.07983818196
2538,119933.60890899098
597,214315.8892126815
464,198029.5599553239
233,225230.76616631274
2169,134921.9493827434
2123,182387.5814841601
1867,155730.11785004335
137,240792.64865111106
515,231841.21898224973
933,106692.31103646188
2784,155689.14560685836
972,152293.12022016954
599,174590.1931399522
2614,130915.58731316478
2582,143795.4875755395
1409,172422.19737619886
175,103986.82743924423
352,215963.79860116012
976,113506.64394340596
2134,185137.8434601049
984,105575.76033077342
2396,339585.8410798841
1673,143043.70466097657
404,121773.83042211695
607,166509.05283211087
814,162909.23605923282
868,187342.2015456205
2271,192824.7338101047
1633,236670.6475901545
337,205589.92813823468
2765,179105.95806881192
1746,247578.66355827032
368,319735.7861089492
2806,216068.6659474515
1662,188268.25451955324
1234,224490.49171927344
1373,130353.26890388683
1672,100935.81483236508
1939,119413.78353511207
