id,saleprice
2786,115389.12668660052
1935,139469.21310060256
1341,107669.87292688676
521,284209.51178008603
2136,134598.22403516565
996,192760.40823707342
227,151185.05359864564
135,175190.81885993746
1167,190806.39055335848
294,233160.61476085047
1776,196683.73107234776
540,169190.63326450164
1717,201376.8370881937
2303,122071.36003973431
116,171877.99430990123
127,149256.94755259354
1371,136910.53500503904
1014,183237.3125728106
1507,80806.66697836234
702,154268.67614099235
750,147667.79382871286
261,146716.2626693907
1559,33398.66782196509
577,244378.8303964966
2812,189924.2542420404
2080,162834.57929138845
1368,88925.16552503937
2376,124439.64962304017
659,97234.28425963287
1235,122720.39675612882
332,80747.17929674007
1917,142262.89205924855
2094,243817.72763283836
1460,262997.977748981
1471,202830.17887907088
1509,132803.17637021496
1922,128665.15564272563
433,539997.797608042
460,287397.95034857607
1116,258607.8575737989
1137,172098.39498737745
53,176527.81324133713
2354,262337.58681784436
1475,224131.9844680455
1761,531418.9833738967
842,139801.5399547645
2739,178191.8983542011
2509,143690.33728259822
1007,205677.3506073751
2610,175165.67090054852
1952,92794.36993503479
2719,167816.66805183844
2921,81443.36009440734
1966,149689.35704526445
292,133803.01528435288
1204,209166.31682281246
1829,246839.5979697747
2419,170776.5682899754
391,146640.53609280477
798,113579.27603428492
481,196852.83652910215
193,209140.6817328254
555,117179.68841374968
899,50885.077435662955
2357,196550.47636552257
328,122544.88303757354
1356,117864.22607553974
1154,110825.29961896592
1730,167149.6529502139
2249,162699.54652785946
1119,266841.784148125
2856,127915.04507057872
1394,150618.48811280073
2587,111909.25164924789
61,305992.77486016706
2661,189460.42465226282
2711,124126.46555068965
1147,180525.0004326859
757,129110.79596016335
2623,101052.38486144865
2378,159705.79590000454
1413,93244.8778263159
1722,243604.24246405406
1112,226252.43329148524
1623,194183.55905297524
1201,188366.38811357337
1513,134095.09576423132
957,466165.8899839477
1171,287203.4647543717
1145,195121.91565848587
2726,205331.35622314425
703,139785.49710567336
760,97145.81313358422
1964,165334.5941747542
2512,171976.0879602983
159,146943.40765785307
1281,176498.9606872977
468,173822.23449488403
290,120741.15178646368
665,100948.80914567236
1463,261903.5316101241
1792,215194.38353118292
923,139444.47700873885
500,272312.11983403773
1408,149005.338987875
331,78568.90570289956
170,153724.71166180173
2192,101699.2412982322
2571,341424.0565923228
2314,181052.5066971536
2647,78490.77163284266
422,443953.4989388959
2457,344119.19746723457
1838,201195.90250049584
2805,242322.2601871999
1645,165840.39677362962
1711,292109.554735512
2825,252819.13482560607
322,372306.9164487943
2103,270367.8447821388
342,116366.31578923037
600,119693.87229980959
488,180568.3021881958
1725,347108.54830058914
2246,271334.12189437693
2847,154856.4552946551
806,253285.10918241824
530,228373.0363382768
963,183852.1766857751
2678,76098.89750015302
171,78124.95683624625
2401,442633.0967932249
805,227301.73507689615
2259,220861.7381488981
1748,196190.60412099055
1361,133917.6610465853
1677,113782.20696620268
1406,154204.67073561013
2322,243200.0869967966
688,157880.37525240393
143,132235.04822410276
804,207273.11849677187
1214,152425.76152055178
2828,137809.14173473677
1999,141149.46952793823
2467,179872.43933820096
2665,153617.74085172892
1538,325923.66468849464
398,115421.62416309008
2822,142058.36871132263
2157,130335.58129458092
1856,167277.4354245262
1269,79517.46005020206
2570,110079.67919200708
2320,233647.30600695254
1517,119778.99998923391
2304,107512.07947704449
1312,92008.88660819839
2012,123497.70932348853
506,234363.04695800107
2865,204563.27701687595
2367,105520.13452958109
554,97496.3513553892
238,124901.51210174721
1954,112658.30808457668
2488,105539.4596288249
2291,99755.86277980768
1969,100585.92136465802
2725,159790.8276628988
1482,135106.20291007275
2763,188809.0423145284
503,241719.1794120033
1584,250243.07131712037
1531,146133.55323621843
2210,173531.23645682368
459,365789.1545102074
556,114199.23672255769
1347,134933.33965659613
1290,67886.42810056743
1388,103043.88016865257
1571,343012.00529136066
2754,193014.09124060435
765,150621.96814872976
2494,124619.48436880331
2870,218955.98013149414
7,226266.69366579477
1114,250595.31759638575
2418,275150.7532233268
291,152050.54850174006
18,343928.4769812075
39,396726.3584557343
1001,264988.7556758868
2442,239911.76150615574
616,91625.99351986704
2680,35341.233611382595
1414,122560.91061331826
289,160096.3051085709
40,253027.25521356083
860,112106.2453307476
409,123285.41218443646
673,135657.9267787464
2427,176951.76728863636
2036,195056.7895800429
2564,147645.07046450383
642,175610.8383560044
1008,188925.40201163926
1908,174941.52677114602
2519,203869.90060828236
1369,82578.29231949683
2855,165069.76814657095
712,59670.35547460665
1943,122342.02547607472
1958,134664.23870765572
107,160024.36285775906
2295,198284.27505781627
704,93536.70388258458
676,129805.05086911132
259,194582.7820879539
93,284770.4532012383
106,243322.45745109953
2315,187753.371688617
1050,101682.91006938541
1095,204476.13135908238
2709,140891.127139721
758,171921.52202436735
1496,158871.9796303232
2370,118401.45615257986
2458,294972.48370255413
2733,140674.83793337303
161,302683.58105663257
726,160053.05499690663
845,217901.79800016494
947,265529.98874124174
2232,102962.81623010864
2563,143248.78859809414
2299,135575.1135239813
211,95047.75944520344
605,156778.19273086608
1478,204878.32222575875
2247,270733.3912381119
2274,189428.52350638798
2869,194315.44600716137
967,208492.56947405566
2656,134389.4542022016
667,235630.3139374639
1042,102283.90065930816
2023,164145.22172707965
2447,383659.7680247055
2055,122700.85673489986
2275,301477.06495396205
2204,150989.38974876716
1563,268078.0492389854
483,221669.67189689024
796,136632.81808693777
1526,164726.17393201203
2042,174242.5863839242
442,367039.68998629565
1693,300607.8512982348
1468,223126.61251059416
1430,175624.24129169103
2605,183624.7951176421
1529,193629.76029939222
335,143968.3348156736
1287,115958.18385643302
31,101436.83481491849
1785,315775.5241572807
82,154289.5837830716
2620,115027.26994337735
252,181574.9092706637
721,2799.7907317318313
2165,185070.42667171475
2316,178283.75634872293
775,138160.6383750249
1558,58441.070339607155
17,214944.88271049238
1022,245183.25351891798
925,107532.68238868738
438,278307.98493480997
1270,155329.8574265742
1272,135018.08546306685
215,135789.81766765064
266,227875.38889321528
2402,268661.63011853816
1250,115133.89295723852
1984,90284.10224122553
1279,147754.90834328777
377,253767.9986956156
1252,115451.47649389377
2156,273223.5047302543
499,327699.63423855236
1374,135230.96397459903
2898,241812.19148140925
401,105534.9339190234
2721,151990.52770551346
2078,228896.97177121817
2589,126482.9850818663
1946,261696.5765516647
1334,113117.49533070544
2781,225990.97549977124
431,428412.49359385093
576,206689.2647087876
1474,205566.11087624947
2254,134439.1507031834
2155,308484.2631390081
885,105194.10652077664
643,137708.7312312511
1944,149352.55033980598
480,188124.46804887158
2845,109673.48361591424
2387,293383.10537113
2407,208534.84934226456
2527,171708.70002863934
2514,125522.20429816903
629,155201.92651975778
80,206549.45343732642
1876,138134.66761819524
1546,103244.33998926025
2518,165023.99345834026
2347,150448.8116197104
783,205635.31186028544
1322,105524.1506020269
194,87625.92143530841
1770,291247.82230886444
2143,142003.17963367616
1229,226439.26322860466
511,292118.11481309286
46,226548.60142312877
1348,173877.96665053922
2465,177840.33883460012
387,239052.11464532703
873,222493.30805185754
1918,92299.73048379252
2764,241712.30385734103
2184,115918.41888676252
934,151195.12900558303
1920,122302.95355990488
2631,150163.8446176704
1768,620958.8821099624
2040,124378.75309193658
1749,217442.88449441685
834,235564.69422145514
1457,237499.10440022804
79,119490.58757526206
2302,109770.57105449398
1817,150276.80241670454
2755,244014.04199389715
359,191873.65333750955
2059,103952.16553319298
2092,246686.17130220696
2516,242934.75591387672
150,105282.2315929069
1656,164586.74473702186
83,81466.25420155976
2411,200059.8286749779
795,87765.11663143247
2312,238877.86115761718
2917,106631.60082789694
1624,170014.9421950264
2215,298767.6214480158
1211,137547.5700730129
1485,137539.97692289497
1024,179935.63346222136
570,203582.3658054616
2874,131188.55540319957
700,173286.82019110068
2756,208193.83447426077
2022,183228.639491578
583,235679.17462017585
2392,349116.0832841165
2424,183693.4755130625
212,97234.58968530799
736,116283.14821004326
1610,181285.96495136496
890,118612.76613572941
467,167281.66102574777
578,240966.26686127853
1747,189434.3994413902
1149,172135.41206485013
2758,254738.75538252667
857,120535.16100938871
2219,297579.3650005745
733,112144.5660214721
2909,115989.31022297425
1798,247291.92509074634
235,161391.84358862645
2366,128917.83060642812
1027,135430.76486082745
1195,125927.91742438741
1303,64367.41770129297
148,184572.82635085945
608,150154.3608162871
2515,184999.58086630367
821,281088.6008160531
2500,275190.31893628003
745,99385.51397335227
741,106854.4747277293
1611,148206.8151220645
2532,124777.50702659771
1081,225583.28234558497
1692,425319.06430327264
2520,185387.62556020674
276,71246.45761587478
1992,127153.78397833018
663,104001.58674670118
418,125091.31412694431
1733,194202.81314110596
2359,143876.35516614444
253,201627.7776654183
1518,189578.96610873827
2035,127783.98359334399
2919,75580.77131928538
1540,236574.6062923619
2120,148529.75811564643
1674,169476.12230984398
256,138397.9020601471
2361,105357.69347058787
978,100979.83747075242
2280,132822.82117356148
2095,224919.76895946029
1709,310942.8544267756
2801,238455.17690655944
1246,129671.36104429275
2373,98314.5711337011
1055,280262.00025204394
2017,118066.8307583007
1099,285306.3582273462
1344,63524.87065091108
835,200517.33768723835
1117,213559.79569712703
2043,84080.59549743924
2085,114291.80542496606
410,148296.41292129463
2650,89517.88138252086
2867,168445.12790263444
1668,110908.11545002507
1161,149195.93864230398
2122,181290.52646163304
2539,134098.69011602286
1047,136897.97855744566
1445,119647.98116741402
541,127328.16950884377
569,237557.74129961146
1276,128753.04829614818
918,143273.20251519588
326,161412.329451776
1936,124358.9113219487
895,82141.29427609147
257,149226.0829034202
1241,167157.7775358813
1545,109326.01315336215
1189,182414.2025351461
270,129834.30549956189
2066,222329.39816786672
693,109841.06737616804
1259,135697.05534090727
2916,138926.29955675188
2321,293707.2718294335
1977,78939.51849225195
1895,151052.25770564744
1240,161581.978100756
85,154859.49135134177
1823,121841.90157344789
825,306375.9990674191
110,234179.98627794694
697,121801.04910562182
2297,105446.07508122429
1231,130049.1799089504
1355,139439.55542696305
968,377747.4350709621
584,217588.87655198795
1315,101942.92603254988
1606,129941.211926108
206,96735.50335472166
1685,366102.284481825
2016,119054.17177208615
869,200206.16636094067
2135,122333.29049602227
2346,179830.93115284323
2430,228180.48363301737
2198,97899.71628463815
2652,111191.1192706204
27,116064.53558758447
241,175877.04665214685
906,106689.86074712186
1506,117669.14727042429
2098,352390.38845375663
1435,206027.05616252785
2213,95884.28948973567
1274,142045.8667707771
743,53242.87790857923
1737,207017.83019878503
2797,278382.4829851693
2185,18358.31496015245
58,198271.0766649619
830,206379.9578031657
808,112008.45551030824
680,166141.0826690359
1153,115469.6121585964
1291,121572.34045550608
1818,122013.74214751428
2161,168799.2486768814
1883,95067.09924363377
350,353675.612308216
2473,137102.08412753599
295,210542.98147341292
293,191607.77279147468
859,134506.2331933552
288,100002.93329253007
1578,164344.98748074647
102,197840.9062673012
2831,163761.19469831526
1030,155673.83455358451
2551,139534.06026456825
1286,144429.34230796725
958,318159.5238404068
776,127503.4656770069
72,223285.89649567794
2263,247000.3133203709
1866,151266.61670340144
2876,63515.26797635502
2146,256289.288489042
103,162665.81424054987
1500,130231.63858407427
492,205944.00994508498
167,145318.06354849503
2597,120964.57587261434
2685,108842.01855774177
1035,136286.92596865725
1220,57817.43536338651
2602,162486.04182991906
2159,211405.93419439645
695,165297.27953002494
1109,257280.62964054584
640,167795.31102043032
1652,140352.7072528686
2090,196426.906920858
1188,169737.50002368883
2345,219255.19502820034
1059,384062.3954755681
2751,227911.332686129
128,230393.3973921706
1523,199118.85682439708
2925,167727.94562212419
2145,316469.6295777799
1121,232328.40817491667
566,299707.2395106645
565,220753.72523931952
1331,139889.1927807925
2928,121395.23215393923
156,143343.60754058
797,155903.73606668404
327,101330.00781706319
2859,153259.3493370127
1453,108110.35588816393
1762,332571.17538594163
1868,186233.58479302895
1760,178241.01886068884
1113,261394.61123195742
1812,193193.51906086976
117,164374.2169559226
1142,199174.16832040736
2342,401266.59156856325
927,146990.28540543283
2478,183274.3979340514
655,97373.05460631385
2064,117118.7360435343
369,249877.4229120166
2239,119819.99789957853
2732,196902.05138259413
1653,146327.82450105817
959,201547.37911744724
2395,321699.055399445
1412,110939.70570608886
271,250900.1942680734
1484,138543.6456442583
1497,161235.13695807164
552,155208.7008953782
2,98207.50907247039
1855,319295.1624697455
4,303290.32282612746
2292,147820.3744513845
134,128866.34052696984
646,102256.04033791347
42,322141.8446656168
532,234374.79507646707
713,107505.29905184938
2561,141887.36389871736
2360,138062.37072819754
1333,122004.29077608784
1407,235240.20000943143
2892,296780.77776550665
574,236661.25819935874
1227,161214.51254753413
2591,253256.7678061507
1476,221797.69068253346
1125,261165.89680188807
1446,122193.35433114396
408,121586.62395115702
1101,274918.5958995082
2251,205055.274909695
373,178942.34724068744
2554,132323.81085037297
2382,259611.74117796746
1985,81965.52976275852
519,241133.46435937908
1093,195746.71491016916
864,258433.00855245182
2889,148729.49559002058
2308,179584.75420471613
986,171284.9067186182
1302,135624.9044677263
585,163291.76887510344
2708,141568.29556533243
147,120518.64174415966
1441,232508.68493342746
383,189120.53183957358
285,161397.7688498108
181,97735.7107631673
358,139115.85654643024
780,158642.3272082278
258,205144.41432134973
1865,210723.02787662475
692,116510.42913797058
2902,313448.51911204576
508,266650.54734799
2638,145423.0614947913
36,153670.37670311943
611,148308.7171803263
2281,148416.20619118735
1678,124483.86573457823
1696,488993.51239864825
1557,12085.89940218407
2180,172595.41891044783
1726,230850.42166143298
951,145147.36036367374
267,221104.87358321357
2706,137013.25139657964
2221,213112.64180004454
1357,167566.82456682491
2901,316382.94981133775
347,196446.45233103647
2164,184810.6644577761
1586,309255.30628320435
360,155014.2242044658
1769,239183.61159689084
2617,121753.66945514383
1879,158877.058892635
991,207805.03677163046
1535,106920.05173038456
1191,154386.69197155122
1579,195092.5481417319
1882,140863.9619465149
1510,130268.8380072299
2196,186189.61100802067
1845,182163.27891785264
2336,365143.5476675664
942,90808.93431853602
861,128268.07430334596
2555,117609.68311278039
1392,151442.0896052773
2099,269207.29856594885
1543,129169.98760992925
948,270323.3286724241
1239,159153.16288960574
22,183541.6243761588
2796,259650.63639388644
2747,187956.82076532292
92,286256.4533845525
210,159824.92266336453
1858,207896.61285143977
2228,166537.68913662998
447,222180.74089253033
827,255981.12117045608
1649,224012.3741434509
682,136501.0625064557
2698,94158.62308095202
494,181329.18070453507
214,54896.874475977944
2441,232747.89498993874
2679,88269.20519760763
1336,108507.48734563647
465,176587.26350438257
1524,140536.5716364937
2543,113543.79013842161
631,129638.69489736826
2452,308239.1552856283
228,145483.27994828185
126,158214.87829905996
1092,228744.89841170274
1122,202153.12097546653
932,197486.54296819807
1980,91833.89686321479
2171,110218.66356924208
551,161531.98536554014
2768,160339.9486293207
2056,102831.47126012627
1159,362888.74223251024
2645,137105.41044764468
1174,183041.69848522966
2266,210486.87576268177
2462,383663.4921964802
1219,147445.58876785572
2922,171116.64433036893
118,137332.92691688458
474,183881.85562309434
2576,143863.31321835928
872,288414.2124157804
1077,233155.02406174233
1536,121857.40196308831
1150,124330.37188597838
2341,292942.909998239
1931,145887.55351985752
2785,124645.42546765265
2538,120832.63872339163
597,214817.1618789405
464,196642.44958631316
233,225263.56825425065
2169,136110.71915346733
2123,183222.080354453
1867,155431.96322711653
137,239261.5914525898
515,233834.22113488245
933,106622.07497752979
2784,154720.246612812
972,151670.36072117882
599,174523.4490580671
2614,131586.10554147314
2582,143808.7847904442
1409,171012.99441145122
175,105663.64175479872
352,214586.7093619919
976,115423.49596232659
2134,184688.19697403198
984,104355.18306373773
2396,340351.257322219
1673,145004.75152807636
404,122222.05382459654
607,166994.02590933506
814,163003.7946270711
868,186545.2300042746
2271,192431.60727383455
1633,235594.98955572507
337,207397.8340735667
2765,173503.38885543562
1746,247005.46810284257
368,319718.53976648697
2806,215317.52283853097
1662,188614.51368926337
1234,224008.95151608574
1373,130406.72058626325
1672,101970.8824351234
1939,119792.18573584381
